13082001 133 16602 2409 103614 59.00 653388 1.00 195438 10.00 424985 1.00 111025 54.09 665129 1.00 2764 27042.88 3079 1.00 66543 1.00 10086 604777.25 0000000000000000 pp500_production_2012
13082002 134 16602 232 9401 55.98 56108 1.00 16920 10.00 37000 1.00 10195 51.31 57663 1.00 251 25655.82 272 1.00 5595 1.00 930 573757.38 0000000000000000 pp500_production_2012
13082003 135 16602 1202 51708 55.62 306960 1.00 93029 10.00 201860 1.00 55240 50.98 310023 1.00 1401 25492.39 1538 1.00 30708 1.00 4342 570102.56 0000000000000000 pp500_production_2012
13082004 136 16602 3652 157654 54.51 923175 1.00 281685 10.00 611737 1.00 166197 49.97 921517 1.00 4293 24985.70 4643 1.00 91334 1.00 15322 558771.06 0000000000000000 pp500_production_2012
13082005 137 16602 558 24472 51.22 134624 1.00 41529 10.00 90090 1.00 25838 46.95 134403 1.00 674 23476.77 717 1.00 13287 1.00 2186 525026.00 0000000000000000 pp500_production_2012
13082006 138 16602 581 24960 50.20 136094 1.00 41733 10.00 90905 1.00 26467 46.02 136161 1.00 688 23007.60 714 1.00 12861 1.00 2378 514533.59 0000000000000000 pp500_production_2012
13082007 139 16602 1753 74688 49.58 397823 1.00 121927 10.00 263985 1.00 79731 45.45 402643 1.00 2073 22724.02 2261 1.00 37721 1.00 7544 508191.72 0000000000000000 pp500_production_2012
13082008 140 16602 912 38328 48.40 200611 1.00 61552 10.00 133297 1.00 41156 44.36 203330 1.00 1074 22182.29 1149 1.00 18486 1.00 3355 496076.72 0000000000000000 pp500_production_2012
13082009 141 16602 3371 137887 47.78 710842 1.00 217838 10.00 472371 1.00 149956 43.80 730357 1.00 3871 21900.56 4320 1.00 64402 1.00 14274 489776.16 0000000000000000 pp500_production_2012
13082010 142 16602 2586 104423 45.22 512019 1.00 159075 10.00 344443 1.00 112924 41.45 523741 1.00 2987 20724.03 3255 1.00 44938 1.00 10665 463464.75 0000000000000000 pp500_production_2012
13082011 143 16602 1440 58153 42.68 270001 1.00 83628 10.00 181299 1.00 63992 39.12 278709 1.00 1673 19560.94 1836 1.00 23268 1.00 6103 437453.69 0000000000000000 pp500_production_2012
